transaction_id,amount,transaction_type,transaction_date,user_id
11471,1926.35,Withdrawal,2026-01-04,224
11472,61.22,Deposit,2026-03-05,158
11473,4316.37,Winnings,2026-04-04,495
11474,3086.47,Deposit,2026-01-18,335
11475,4788.91,Winnings,2026-03-23,90
11476,395.9,Bet Placement,2026-02-18,19
11477,3995.05,Deposit,2026-02-26,354
11478,4811.01,Deposit,2026-01-07,271
11479,4103.45,Bet Placement,2026-03-03,288
11480,3881.16,Deposit,2026-02-09,24
11481,2256.77,Deposit,2026-04-06,211
11482,2464.11,Bet Placement,2026-04-06,195
11483,2626.13,Winnings,2026-03-27,412
11484,3585.37,Withdrawal,2026-02-21,468
11485,1468.85,Deposit,2026-04-11,295
11486,1670.54,Deposit,2026-02-02,266
11487,3099.43,Withdrawal,2026-04-02,444
11488,2745.91,Withdrawal,2026-02-02,314
11489,4639.28,Winnings,2026-01-28,234
11490,2051.07,Withdrawal,2026-03-27,68
11491,3368.56,Winnings,2026-02-23,174
11492,3417.94,Winnings,2026-03-03,436
11493,3930.13,Winnings,2026-03-27,433
11494,2300.87,Withdrawal,2026-04-12,446
11495,137.57,Bet Placement,2026-01-28,461
11496,751.15,Deposit,2026-01-25,330
11497,2835.62,Bet Placement,2026-03-22,11
11498,520.08,Winnings,2026-01-03,137
11499,60.96,Bet Placement,2026-01-10,228
11500,2360.34,Deposit,2026-01-10,431
11501,3511.7,Withdrawal,2026-03-01,276
11502,4598.75,Bet Placement,2026-01-07,274
11503,4699.44,Winnings,2026-04-10,313
11504,4401.42,Withdrawal,2026-04-13,72
11505,4179.38,Winnings,2026-01-12,85
11506,78.52,Deposit,2026-01-23,365
11507,3640.38,Withdrawal,2026-01-27,139
11508,3678.7,Deposit,2026-04-03,225
11509,2220.21,Bet Placement,2026-03-06,248
11510,1475.14,Deposit,2026-01-18,107
11511,20.55,Winnings,2026-03-26,225
11512,4619.27,Winnings,2026-02-25,236
11513,1970.99,Withdrawal,2026-04-15,94
11514,2894.22,Bet Placement,2026-02-02,20
11515,4243.34,Withdrawal,2026-04-15,263
11516,1030.92,Bet Placement,2026-01-11,182
11517,4265.25,Winnings,2026-01-19,136
11518,1596.96,Withdrawal,2026-03-06,16
11519,794.21,Winnings,2026-03-12,130
11520,2894.89,Deposit,2026-04-10,132
11521,4128.92,Deposit,2026-02-20,198
11522,2860.53,Withdrawal,2026-03-14,419
11523,1574.58,Deposit,2026-02-10,465
11524,1757.25,Deposit,2026-03-24,335
11525,646.91,Bet Placement,2026-02-24,499
11526,2120.33,Withdrawal,2026-03-09,97
11527,2442.73,Deposit,2026-01-07,500
11528,2103.66,Deposit,2026-02-28,498
11529,3480.03,Deposit,2026-04-12,201
11530,2041.1,Deposit,2026-01-21,145
11531,878.89,Withdrawal,2026-03-11,24
11532,1211.88,Winnings,2026-01-13,223
11533,3624.16,Winnings,2026-01-07,12
11534,572.71,Deposit,2026-04-12,218
11535,2667.73,Bet Placement,2026-04-15,349
11536,2697.53,Winnings,2026-02-28,51
11537,940.03,Winnings,2026-03-04,290
11538,844.7,Deposit,2026-02-06,117
11539,3085.11,Deposit,2026-02-20,86
11540,1205.79,Bet Placement,2026-02-27,439
11541,1192.06,Deposit,2026-01-13,123
11542,3740.97,Withdrawal,2026-03-23,187
11543,756.8,Withdrawal,2026-01-04,311
11544,3509.57,Winnings,2026-03-30,74
11545,713.05,Winnings,2026-03-03,33
11546,1896.13,Bet Placement,2026-03-17,20
11547,1104.14,Winnings,2026-03-08,500
11548,4623.45,Bet Placement,2026-04-08,326
11549,1949.16,Bet Placement,2026-01-12,290
11550,2492.19,Withdrawal,2026-01-19,183
11551,2925.67,Bet Placement,2026-01-27,351
11552,2028.84,Withdrawal,2026-03-11,200
11553,2952.91,Withdrawal,2026-03-17,151
11554,1463.81,Deposit,2026-04-07,62
11555,3801.2,Withdrawal,2026-02-28,298
11556,815.89,Bet Placement,2026-02-08,495
11557,1629.56,Withdrawal,2026-01-25,224
11558,555.13,Bet Placement,2026-03-03,241
11559,1020.36,Bet Placement,2026-02-11,236
11560,461.23,Withdrawal,2026-03-18,302
11561,1669.71,Bet Placement,2026-03-06,73
11562,3388.36,Deposit,2026-01-19,296
11563,292.33,Winnings,2026-01-31,7
11564,2371.89,Withdrawal,2026-03-12,4
11565,4053.42,Bet Placement,2026-02-18,481
11566,2837.45,Withdrawal,2026-03-24,419
11567,4170.71,Deposit,2026-04-02,452
11568,4427.77,Withdrawal,2026-02-17,467
11569,1449.14,Bet Placement,2026-01-15,66
11570,950.24,Deposit,2026-01-03,208
11571,1862.68,Deposit,2026-03-07,46
11572,430.05,Withdrawal,2026-04-12,111
11573,3976.19,Withdrawal,2026-03-10,472
11574,845.01,Withdrawal,2026-04-02,226
11575,1636.29,Withdrawal,2026-01-28,153
11576,1217.3,Withdrawal,2026-03-28,87
11577,369.05,Withdrawal,2026-03-17,490
11578,1210.78,Withdrawal,2026-02-04,162
11579,3108.63,Deposit,2026-03-23,56
11580,4325.96,Withdrawal,2026-03-01,376
11581,364.97,Bet Placement,2026-03-27,39
11582,2150.28,Bet Placement,2026-02-28,466
11583,3476.27,Deposit,2026-02-19,55
11584,2536.34,Winnings,2026-03-29,403
11585,2770.84,Bet Placement,2026-03-05,479
11586,4677.25,Withdrawal,2026-03-21,157
11587,2636.59,Bet Placement,2026-03-15,287
11588,1406.53,Bet Placement,2026-04-04,489
11589,3308.8,Deposit,2026-01-19,416
11590,3476.92,Deposit,2026-02-11,434
11591,3161.62,Deposit,2026-03-26,358
11592,2556.91,Deposit,2026-02-20,153
11593,297.23,Withdrawal,2026-03-30,24
11594,2824.14,Deposit,2026-01-28,46
11595,189.0,Deposit,2026-01-02,5
11596,2150.87,Bet Placement,2026-02-13,269
11597,3518.85,Bet Placement,2026-02-08,363
11598,854.89,Withdrawal,2026-01-25,75
11599,1652.0,Bet Placement,2026-02-15,195
11600,3299.28,Withdrawal,2026-02-06,159
11601,136.48,Bet Placement,2026-03-07,378
11602,1465.02,Winnings,2026-03-09,490
11603,901.09,Withdrawal,2026-03-05,26
11604,1154.9,Withdrawal,2026-01-04,89
11605,3494.33,Withdrawal,2026-01-11,64
11606,3077.76,Winnings,2026-01-08,372
11607,4191.36,Deposit,2026-02-09,241
11608,3337.6,Bet Placement,2026-03-14,421
11609,1913.16,Winnings,2026-03-13,159
11610,477.07,Deposit,2026-04-12,304
11611,3503.25,Bet Placement,2026-01-02,480
11612,3941.1,Winnings,2026-03-13,466
11613,3555.17,Withdrawal,2026-04-11,359
11614,4400.45,Winnings,2026-02-19,164
11615,3164.37,Withdrawal,2026-02-08,159
11616,2221.62,Withdrawal,2026-04-14,196
11617,4794.36,Deposit,2026-03-06,397
11618,269.5,Withdrawal,2026-03-01,140
11619,3864.94,Winnings,2026-01-29,271
11620,2980.44,Deposit,2026-02-21,188
11621,2200.26,Withdrawal,2026-02-26,325
11622,1156.96,Deposit,2026-01-16,484
11623,1528.25,Withdrawal,2026-02-24,154
11624,2580.75,Winnings,2026-03-14,142
11625,3623.34,Winnings,2026-01-31,326
11626,4647.53,Bet Placement,2026-04-07,407
11627,1960.35,Withdrawal,2026-03-08,165
11628,2665.57,Deposit,2026-01-16,107
11629,2500.64,Withdrawal,2026-02-02,358
11630,4389.14,Deposit,2026-02-18,80
11631,1731.45,Bet Placement,2026-03-28,425
11632,4091.09,Withdrawal,2026-01-05,403
11633,2935.97,Winnings,2026-02-09,433
11634,2643.71,Withdrawal,2026-04-08,431
11635,4578.07,Winnings,2026-01-14,358
11636,4019.63,Winnings,2026-02-17,55
11637,1900.08,Bet Placement,2026-04-01,162
11638,4458.35,Withdrawal,2026-01-08,92
11639,340.61,Withdrawal,2026-02-03,175
11640,1780.89,Bet Placement,2026-03-08,213
11641,2378.92,Winnings,2026-01-17,127
11642,2575.34,Winnings,2026-01-19,356
11643,1841.43,Bet Placement,2026-03-24,79
11644,4925.48,Winnings,2026-01-06,38
11645,4026.38,Bet Placement,2026-04-13,165
11646,3572.82,Withdrawal,2026-04-10,274
11647,1997.88,Withdrawal,2026-03-30,233
11648,1980.38,Withdrawal,2026-01-30,345
11649,2411.81,Bet Placement,2026-01-07,272
11650,3113.82,Withdrawal,2026-01-29,164
11651,706.41,Deposit,2026-02-02,349
11652,230.67,Withdrawal,2026-03-07,238
11653,3131.87,Bet Placement,2026-04-05,374
11654,1947.57,Withdrawal,2026-03-13,476
11655,4431.44,Bet Placement,2026-03-14,280
11656,4992.31,Withdrawal,2026-02-07,430
11657,235.98,Withdrawal,2026-01-27,480
11658,3943.04,Winnings,2026-04-02,19
11659,2355.54,Withdrawal,2026-02-19,128
11660,3010.8,Withdrawal,2026-02-20,422
11661,3755.04,Withdrawal,2026-03-29,496
11662,4008.41,Winnings,2026-03-23,348
11663,4547.87,Bet Placement,2026-02-07,251
11664,1160.67,Winnings,2026-02-02,79
11665,3727.86,Bet Placement,2026-01-22,87
11666,2826.32,Winnings,2026-03-01,274
11667,1695.53,Deposit,2026-01-18,73
11668,1301.69,Withdrawal,2026-04-02,306
11669,2860.98,Bet Placement,2026-04-09,70
11670,1864.52,Bet Placement,2026-04-14,46
11671,428.09,Deposit,2026-02-06,120
11672,213.44,Deposit,2026-02-14,55
11673,3837.35,Withdrawal,2026-03-22,162
11674,4902.96,Withdrawal,2026-01-02,57
11675,3860.87,Withdrawal,2026-04-11,356
11676,1052.39,Winnings,2026-03-01,257
11677,4565.83,Bet Placement,2026-03-07,315
11678,4617.17,Bet Placement,2026-01-19,278
11679,2095.88,Withdrawal,2026-03-27,463
11680,929.2,Deposit,2026-04-04,355
11681,3948.19,Bet Placement,2026-04-05,10
11682,4126.91,Deposit,2026-01-05,155
11683,2907.3,Withdrawal,2026-01-24,203
11684,3271.29,Deposit,2026-03-04,230
11685,4306.78,Withdrawal,2026-01-04,306
11686,452.07,Withdrawal,2026-02-17,316
11687,3974.01,Winnings,2026-02-15,394
11688,601.45,Withdrawal,2026-04-04,424
11689,1254.48,Winnings,2026-03-17,101
11690,4908.2,Withdrawal,2026-03-16,247
11691,4591.58,Deposit,2026-01-07,226
11692,2792.69,Deposit,2026-02-23,76
11693,4485.56,Bet Placement,2026-02-25,217
11694,4008.07,Bet Placement,2026-01-17,492
11695,1960.13,Withdrawal,2026-01-21,181
11696,1089.41,Withdrawal,2026-02-26,416
11697,4616.78,Deposit,2026-02-02,485
11698,3248.87,Withdrawal,2026-03-05,24
11699,2142.92,Deposit,2026-03-31,440
11700,3691.43,Withdrawal,2026-01-21,330
11701,206.37,Bet Placement,2026-01-02,5
11702,2234.08,Bet Placement,2026-03-07,208
11703,4201.33,Deposit,2026-02-13,290
11704,3051.53,Withdrawal,2026-02-28,12
11705,2134.34,Withdrawal,2026-01-24,305
11706,861.84,Winnings,2026-01-15,421
11707,30.86,Bet Placement,2026-01-24,193
11708,269.97,Winnings,2026-01-09,21
11709,1507.96,Withdrawal,2026-02-23,284
11710,1665.26,Bet Placement,2026-01-16,109
11711,4006.49,Withdrawal,2026-01-20,250
11712,2376.93,Bet Placement,2026-03-30,360
11713,4635.35,Winnings,2026-02-21,338
11714,745.48,Winnings,2026-03-03,400
11715,3693.76,Deposit,2026-02-03,269
11716,2407.21,Bet Placement,2026-02-06,382
11717,1034.34,Deposit,2026-02-05,333
11718,3826.76,Winnings,2026-02-22,480
11719,3491.18,Withdrawal,2026-02-24,336
11720,2135.66,Withdrawal,2026-01-06,441
11721,4493.72,Bet Placement,2026-01-29,18
11722,2258.42,Winnings,2026-03-18,120
11723,3706.61,Deposit,2026-02-11,444
11724,4569.93,Deposit,2026-02-18,385
11725,3550.29,Deposit,2026-03-08,497
11726,4153.92,Bet Placement,2026-03-14,261
11727,2794.19,Winnings,2026-03-14,302
11728,4815.02,Bet Placement,2026-03-09,251
11729,312.86,Winnings,2026-01-02,152
11730,2980.93,Withdrawal,2026-01-09,191
11731,979.3,Withdrawal,2026-01-07,380
11732,4636.27,Winnings,2026-03-18,118
11733,4244.9,Winnings,2026-02-21,328
11734,2885.98,Winnings,2026-03-10,390
11735,1862.62,Deposit,2026-01-16,220
11736,4059.67,Winnings,2026-03-26,200
11737,3013.19,Winnings,2026-01-08,218
11738,812.75,Deposit,2026-02-25,406
11739,3538.75,Winnings,2026-04-02,153
11740,4301.79,Winnings,2026-01-25,217
11741,4178.03,Deposit,2026-02-02,243
11742,4570.19,Deposit,2026-02-24,153
11743,1233.75,Deposit,2026-03-07,374
11744,207.52,Deposit,2026-01-31,399
11745,869.27,Winnings,2026-03-27,151
11746,3334.27,Withdrawal,2026-04-14,327
11747,2270.27,Deposit,2026-01-10,167
11748,3253.87,Withdrawal,2026-01-24,211
11749,3840.9,Withdrawal,2026-02-18,159
11750,3531.49,Winnings,2026-04-07,334
11751,791.83,Bet Placement,2026-04-03,305
11752,1447.91,Withdrawal,2026-04-10,412
11753,389.95,Bet Placement,2026-02-16,23
11754,485.38,Withdrawal,2026-01-18,252
11755,3501.98,Deposit,2026-02-04,386
11756,1084.18,Winnings,2026-04-05,244
11757,3149.85,Deposit,2026-03-22,151
11758,4525.59,Winnings,2026-02-08,478
11759,1239.27,Winnings,2026-03-28,379
11760,2112.44,Withdrawal,2026-02-20,274
11761,2833.81,Bet Placement,2026-03-04,349
11762,4767.52,Deposit,2026-02-10,302
11763,826.74,Bet Placement,2026-01-18,224
11764,2830.66,Deposit,2026-04-09,371
11765,1060.51,Deposit,2026-01-01,421
11766,4469.15,Bet Placement,2026-03-20,349
11767,1361.92,Bet Placement,2026-03-29,370
11768,735.57,Bet Placement,2026-01-16,157
11769,4081.82,Withdrawal,2026-03-17,167
11770,1311.34,Deposit,2026-02-13,168
11771,2113.82,Winnings,2026-04-11,418
11772,3138.76,Bet Placement,2026-04-10,186
11773,3043.52,Deposit,2026-03-28,68
11774,1042.48,Withdrawal,2026-03-15,130
11775,625.57,Bet Placement,2026-02-25,143
11776,1148.28,Deposit,2026-01-10,16
11777,502.76,Winnings,2026-03-30,264
11778,1205.66,Deposit,2026-03-23,366
11779,3061.18,Deposit,2026-02-08,488
11780,4434.42,Withdrawal,2026-01-25,241
11781,3464.48,Withdrawal,2026-01-18,82
11782,962.9,Deposit,2026-03-12,333
11783,2487.16,Withdrawal,2026-02-05,232
11784,820.46,Deposit,2026-02-05,188
11785,3952.25,Winnings,2026-04-05,370
11786,502.28,Bet Placement,2026-03-02,289
11787,1896.75,Bet Placement,2026-01-27,471
11788,1000.51,Deposit,2026-03-10,268
11789,3233.39,Withdrawal,2026-03-07,107
11790,352.84,Withdrawal,2026-02-22,459
11791,2055.08,Withdrawal,2026-03-24,202
11792,4223.34,Withdrawal,2026-03-08,401
11793,2416.64,Withdrawal,2026-03-02,291
11794,3971.49,Bet Placement,2026-03-06,330
11795,4834.68,Withdrawal,2026-04-01,247
11796,2763.74,Deposit,2026-03-19,115
11797,534.17,Withdrawal,2026-02-08,81
11798,4828.79,Deposit,2026-02-16,13
11799,2923.85,Bet Placement,2026-04-11,445
11800,2150.87,Deposit,2026-03-26,238
11801,4201.7,Withdrawal,2026-02-28,389
11802,2474.49,Bet Placement,2026-03-31,232
11803,126.17,Withdrawal,2026-02-05,117
11804,86.34,Deposit,2026-01-20,320
11805,4826.55,Withdrawal,2026-01-20,414
11806,547.38,Bet Placement,2026-01-25,103
11807,2521.53,Bet Placement,2026-02-15,7
11808,3120.05,Withdrawal,2026-02-11,225
11809,3839.95,Winnings,2026-02-28,206
11810,1086.5,Winnings,2026-01-13,392
11811,2002.34,Winnings,2026-04-03,362
11812,4100.22,Deposit,2026-03-31,440
11813,1086.74,Bet Placement,2026-01-23,218
11814,3992.95,Winnings,2026-04-07,376
11815,980.84,Withdrawal,2026-03-12,374
11816,3861.22,Deposit,2026-02-25,113
11817,2904.49,Bet Placement,2026-02-04,427
11818,844.23,Deposit,2026-03-17,463
11819,845.93,Bet Placement,2026-03-23,128
11820,580.08,Deposit,2026-02-20,352
11821,1170.56,Winnings,2026-01-06,274
11822,499.9,Bet Placement,2026-01-02,222
11823,4229.19,Deposit,2026-01-18,417
11824,264.86,Deposit,2026-02-17,369
11825,549.8,Winnings,2026-01-25,324
11826,3551.42,Bet Placement,2026-04-14,183
11827,1302.91,Deposit,2026-03-10,8
11828,2951.65,Withdrawal,2026-03-01,472
11829,3370.85,Winnings,2026-04-10,206
11830,2230.81,Winnings,2026-02-16,33
11831,4965.46,Bet Placement,2026-04-06,43
11832,3224.41,Deposit,2026-02-21,471
11833,3326.53,Winnings,2026-01-22,432
11834,4011.15,Bet Placement,2026-01-06,479
11835,1593.77,Withdrawal,2026-03-22,303
11836,2623.84,Winnings,2026-02-26,156
11837,2698.56,Winnings,2026-02-17,488
11838,2031.32,Deposit,2026-01-28,217
11839,1531.19,Deposit,2026-01-14,193
11840,4550.11,Winnings,2026-01-18,191
11841,4375.96,Withdrawal,2026-01-14,390
11842,2311.49,Winnings,2026-01-09,21
11843,2945.15,Deposit,2026-01-06,129
11844,2317.51,Winnings,2026-02-13,393
11845,1690.11,Deposit,2026-02-21,33
11846,4424.26,Bet Placement,2026-01-01,122
11847,3394.55,Bet Placement,2026-03-07,445
11848,1538.14,Bet Placement,2026-04-03,120
11849,2781.33,Deposit,2026-01-09,402
11850,4914.64,Deposit,2026-01-01,190
11851,1079.26,Bet Placement,2026-04-07,56
11852,4104.9,Deposit,2026-02-19,429
11853,1759.14,Winnings,2026-04-02,359
11854,2145.59,Bet Placement,2026-04-10,313
11855,2628.48,Winnings,2026-03-27,414
11856,4370.05,Bet Placement,2026-03-08,272
11857,4587.87,Withdrawal,2026-01-02,491
11858,2853.01,Withdrawal,2026-04-06,26
11859,3782.39,Winnings,2026-01-20,461
11860,4302.52,Winnings,2026-01-07,261
11861,1423.76,Deposit,2026-02-10,426
11862,797.02,Deposit,2026-02-05,357
11863,2676.15,Deposit,2026-02-25,486
11864,4516.4,Deposit,2026-03-13,54
11865,3997.57,Withdrawal,2026-04-05,469
11866,3882.53,Withdrawal,2026-01-10,74
11867,1776.45,Winnings,2026-03-08,113
11868,3906.63,Deposit,2026-04-01,420
11869,2187.42,Withdrawal,2026-02-14,362
11870,3586.29,Deposit,2026-03-21,363
11871,3438.67,Withdrawal,2026-04-12,463
11872,3385.51,Withdrawal,2026-02-03,355
11873,1435.78,Withdrawal,2026-03-05,4
11874,2855.51,Winnings,2026-03-27,352
11875,4000.36,Withdrawal,2026-01-21,95
11876,4144.68,Withdrawal,2026-04-13,459
11877,4349.64,Withdrawal,2026-03-05,380
11878,2824.86,Bet Placement,2026-02-18,214
11879,739.72,Withdrawal,2026-02-04,426
11880,3067.98,Deposit,2026-04-01,301
11881,97.14,Deposit,2026-01-27,472
11882,4467.0,Withdrawal,2026-02-22,98
11883,2144.95,Deposit,2026-02-09,167
11884,930.26,Deposit,2026-03-23,268
11885,4102.48,Withdrawal,2026-03-10,479
11886,2130.86,Winnings,2026-03-07,146
11887,1177.55,Bet Placement,2026-03-07,230
11888,1970.36,Withdrawal,2026-02-21,102
11889,3065.19,Winnings,2026-03-18,337
11890,4171.04,Winnings,2026-03-21,461
11891,4461.43,Bet Placement,2026-01-08,154
11892,2430.93,Winnings,2026-03-29,470
11893,161.18,Withdrawal,2026-04-12,50
11894,342.07,Withdrawal,2026-01-21,400
11895,2806.7,Withdrawal,2026-01-30,383
11896,1254.5,Bet Placement,2026-03-28,27
11897,579.52,Withdrawal,2026-02-26,282
11898,1886.31,Deposit,2026-01-30,74
11899,3394.66,Winnings,2026-02-12,221
11900,3300.47,Deposit,2026-01-15,423
11901,805.29,Bet Placement,2026-01-03,193
11902,368.63,Bet Placement,2026-02-27,335
11903,461.12,Bet Placement,2026-03-10,344
11904,2297.68,Winnings,2026-02-17,99
11905,1336.87,Winnings,2026-04-08,312
11906,4579.8,Winnings,2026-03-01,353
11907,3905.32,Bet Placement,2026-01-09,49
11908,1508.93,Winnings,2026-04-09,135
11909,2682.24,Bet Placement,2026-04-07,102
11910,1156.22,Bet Placement,2026-02-17,30
11911,1564.52,Withdrawal,2026-02-01,363
11912,2300.27,Winnings,2026-03-21,381
11913,2941.63,Bet Placement,2026-03-19,2
11914,4568.62,Withdrawal,2026-01-01,47
11915,695.78,Deposit,2026-02-27,182
11916,70.56,Bet Placement,2026-01-22,59
11917,131.07,Withdrawal,2026-04-08,369
11918,677.75,Bet Placement,2026-03-26,70
11919,306.92,Bet Placement,2026-03-14,231
11920,1596.63,Winnings,2026-01-29,210
11921,1725.73,Withdrawal,2026-03-31,366
11922,2765.77,Bet Placement,2026-03-08,400
11923,1157.24,Winnings,2026-01-08,97
11924,2586.74,Winnings,2026-02-07,47
11925,1214.52,Winnings,2026-01-25,356
11926,4430.22,Deposit,2026-03-17,324
11927,2595.5,Deposit,2026-01-29,27
11928,3956.95,Winnings,2026-02-09,239
11929,3300.14,Winnings,2026-01-06,491
11930,4779.93,Bet Placement,2026-01-01,183
11931,1248.53,Withdrawal,2026-01-14,184
11932,1438.92,Winnings,2026-03-21,176
11933,3129.21,Withdrawal,2026-04-08,445
11934,2056.71,Deposit,2026-01-24,98
11935,2193.4,Withdrawal,2026-02-14,478
11936,3193.69,Withdrawal,2026-03-15,382
11937,1120.11,Winnings,2026-02-13,175
11938,4085.2,Bet Placement,2026-03-09,457
11939,2858.01,Withdrawal,2026-02-09,415
11940,2128.15,Deposit,2026-03-21,255
11941,1152.78,Winnings,2026-04-11,171
11942,4463.17,Withdrawal,2026-04-11,172
11943,615.66,Withdrawal,2026-02-02,398
11944,3326.92,Winnings,2026-01-26,114
11945,4567.73,Deposit,2026-01-11,281
11946,2633.41,Winnings,2026-01-02,371
11947,1878.83,Deposit,2026-02-17,334
11948,3791.43,Bet Placement,2026-02-28,118
11949,3496.24,Winnings,2026-03-06,402
11950,2218.46,Withdrawal,2026-03-03,152
11951,2213.55,Bet Placement,2026-03-06,458
11952,2500.11,Winnings,2026-01-12,38
11953,783.47,Winnings,2026-03-21,397
11954,1488.83,Withdrawal,2026-02-16,161
11955,2716.66,Bet Placement,2026-02-09,6
11956,1566.69,Withdrawal,2026-02-20,30
11957,3709.59,Withdrawal,2026-02-07,140
11958,2584.92,Winnings,2026-04-13,468
11959,427.93,Winnings,2026-02-24,11
11960,746.57,Withdrawal,2026-04-04,185
11961,531.35,Bet Placement,2026-01-12,440
11962,997.83,Winnings,2026-03-28,40
11963,4298.83,Deposit,2026-03-07,170
11964,3537.59,Bet Placement,2026-03-30,57
11965,1473.57,Winnings,2026-01-30,81
11966,2932.06,Bet Placement,2026-02-18,110
11967,3238.73,Withdrawal,2026-01-12,123
11968,66.63,Bet Placement,2026-04-05,415
11969,3302.19,Withdrawal,2026-02-21,95
11970,2818.43,Bet Placement,2026-03-19,275
11971,2302.73,Winnings,2026-01-12,316
11972,4470.63,Deposit,2026-02-12,210
11973,920.71,Bet Placement,2026-03-17,247
11974,1680.95,Winnings,2026-02-07,298
11975,3074.34,Bet Placement,2026-04-12,198
11976,204.7,Withdrawal,2026-03-04,166
11977,3961.07,Bet Placement,2026-04-06,84
11978,298.2,Bet Placement,2026-03-22,290
11979,2136.38,Winnings,2026-01-28,487
11980,3103.6,Bet Placement,2026-01-24,200
11981,2084.92,Bet Placement,2026-01-27,409
11982,450.78,Bet Placement,2026-02-25,299
11983,2651.65,Deposit,2026-01-30,218
11984,1867.68,Bet Placement,2026-02-06,266
11985,1274.42,Withdrawal,2026-02-15,288
11986,2727.33,Bet Placement,2026-03-16,264
11987,314.38,Winnings,2026-01-16,67
11988,1098.64,Deposit,2026-03-15,269
11989,4245.46,Deposit,2026-02-01,384
11990,4727.48,Withdrawal,2026-04-02,368
11991,4149.24,Withdrawal,2026-01-23,65
11992,3885.26,Deposit,2026-02-24,10
11993,2627.22,Deposit,2026-03-18,210
11994,1555.31,Bet Placement,2026-04-03,139
11995,2082.44,Withdrawal,2026-04-11,261
11996,862.58,Deposit,2026-03-24,403
11997,3591.79,Withdrawal,2026-02-22,43
11998,367.37,Deposit,2026-01-07,322
11999,4897.16,Deposit,2026-04-07,154
12000,4024.31,Deposit,2026-04-11,247
12001,3942.38,Winnings,2026-04-04,277
12002,1902.13,Withdrawal,2026-03-15,317
12003,2804.72,Withdrawal,2026-03-02,219
12004,362.48,Winnings,2026-03-02,312
12005,589.31,Deposit,2026-03-08,119
12006,3799.53,Deposit,2026-02-06,106
12007,3542.49,Deposit,2026-02-26,170
12008,4196.66,Bet Placement,2026-03-02,381
12009,3150.58,Bet Placement,2026-03-13,227
12010,1854.89,Bet Placement,2026-03-07,88
12011,4971.8,Withdrawal,2026-01-28,332
12012,2268.93,Withdrawal,2026-01-14,143
12013,2859.33,Withdrawal,2026-01-08,394
12014,4595.53,Withdrawal,2026-03-11,266
12015,3008.99,Deposit,2026-01-21,158
12016,669.79,Winnings,2026-04-09,374
12017,1677.1,Bet Placement,2026-01-09,59
12018,2105.16,Withdrawal,2026-04-09,276
12019,219.42,Deposit,2026-03-15,331
12020,1625.29,Winnings,2026-03-03,160
12021,251.35,Bet Placement,2026-01-20,148
12022,4427.13,Withdrawal,2026-01-13,418
12023,4609.85,Withdrawal,2026-02-06,233
12024,2937.12,Bet Placement,2026-03-24,175
12025,519.73,Withdrawal,2026-03-24,48
12026,4447.18,Deposit,2026-01-04,463
12027,309.24,Withdrawal,2026-01-02,253
12028,4998.74,Bet Placement,2026-01-05,231
12029,4731.82,Winnings,2026-01-17,64
12030,4207.35,Winnings,2026-02-17,57
12031,2459.97,Winnings,2026-03-06,329
12032,3018.95,Winnings,2026-02-17,47
12033,3455.22,Winnings,2026-03-03,123
12034,1739.07,Withdrawal,2026-02-12,74
12035,3623.76,Deposit,2026-02-01,175
12036,375.57,Withdrawal,2026-01-28,322
12037,320.37,Bet Placement,2026-02-12,414
12038,379.28,Winnings,2026-02-04,63
12039,4604.09,Winnings,2026-02-01,100
12040,3802.86,Bet Placement,2026-02-18,277
12041,2729.95,Deposit,2026-01-27,338
12042,1923.36,Withdrawal,2026-03-15,423
12043,864.98,Deposit,2026-02-20,190
12044,1573.5,Deposit,2026-01-01,395
12045,2381.28,Winnings,2026-03-18,419
12046,3159.74,Bet Placement,2026-02-07,292
12047,1090.43,Deposit,2026-03-03,145
12048,3270.99,Winnings,2026-03-09,325
12049,1449.19,Bet Placement,2026-01-21,486
12050,2172.43,Deposit,2026-01-05,165
12051,3928.14,Bet Placement,2026-01-22,309
12052,1740.13,Deposit,2026-03-29,107
12053,4641.3,Deposit,2026-03-17,221
12054,1578.91,Deposit,2026-03-31,247
12055,658.75,Winnings,2026-01-19,285
12056,1074.71,Winnings,2026-03-29,298
12057,1352.07,Winnings,2026-03-26,477
12058,2038.85,Bet Placement,2026-01-23,471
12059,1498.52,Deposit,2026-01-30,141
12060,4012.98,Winnings,2026-01-28,244
12061,1581.29,Withdrawal,2026-02-21,257
12062,1185.5,Winnings,2026-01-20,492
12063,26.69,Bet Placement,2026-01-17,187
12064,605.44,Withdrawal,2026-04-08,271
12065,3420.66,Deposit,2026-03-22,469
12066,2837.86,Deposit,2026-02-10,235
12067,781.19,Bet Placement,2026-01-10,274
12068,2226.19,Bet Placement,2026-02-23,131
12069,3883.38,Deposit,2026-01-15,310
12070,2399.33,Deposit,2026-01-30,154
12071,1502.66,Withdrawal,2026-02-15,57
12072,4823.55,Withdrawal,2026-02-05,401
12073,4645.14,Withdrawal,2026-01-04,445
12074,3128.01,Deposit,2026-03-28,81
12075,2767.92,Withdrawal,2026-02-07,12
12076,1821.19,Winnings,2026-02-04,429
12077,4769.84,Winnings,2026-03-28,386
12078,3871.91,Bet Placement,2026-01-23,351
12079,4723.16,Withdrawal,2026-03-02,83
12080,4509.37,Bet Placement,2026-02-08,7
12081,2467.84,Bet Placement,2026-02-10,325
